id                                  , title                                   , slug                                        , description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , poster_url                                                                                                   , backdrop_url                                                       , trailer_url                                     , release_year, rating, imdb_rating, director                                                                                , actors                                                                                                                                                                                                             , genres                                                                          , status, featured, trending, popular, new_release, show_in_hero, views_count, display_order, created_at                   , updated_at                   , hero_only, hero_order, tmdb_id, language, has_hindi_dub, available_subs, language_description                                                , platforms
715c3d79-e4ea-4fad-bb8a-c638e65ce944, Mismatched                              , mismatched-2020                             , "After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program - but deeper feelings aren't far behind."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , https://image.tmdb.org/t/p/w500/l65kfL6qhTWd858OqGTr3RWwAUj.jpg                                              , https://image.tmdb.org/t/p/original/gw7NInCijR7eA1mTllrtxB7shBJ.jpg, https://www.youtube.com/watch?v=vIZWLvcMS9c     ,         2020,      0,       3.1  ,                                                                                         , "[""Prajakta Koli"",""Rohit Saraf"",""Rannvijay Singha"",""Vidya Malvade"",""Muskkaan Jaferi"",""Abhinav Sharma"",""Taaruk Raina"",""Dipannita Sharma"",""Lauren Robinson"",""Ahsaas Channa""]"                    , "[""Comedy"",""Drama""]"                                                        , active, false   , false   , false  , false      , false       ,           0,             0, 2025-11-15 15:53:03.471397+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  113457, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
71be43fc-40d4-422d-a133-568f4041369b, Sins of Kujo                            , sins-of-kujo-2026                           , "From thugs to yakuza, Taiza Kujo wields the law to defend society's worst. Fellow lawyer, Karasuma doubts his ethics but joins him in facing the abyss."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , https://image.tmdb.org/t/p/w500/jgmYNLdKLNBN5p2vPKuqlpLfeDS.jpg                                              , https://image.tmdb.org/t/p/original/m2px7CZWxArlG8Lyld1XKIkD5aA.jpg, https://www.youtube.com/watch?v=7rVBPPvqPzc     ,         2026,      0,       7.7  ,                                                                                         , "[""Yuya Yagira"",""Hokuto Matsumura"",""Elaiza Ikeda"",""Keita Machida""]"                                                                                                                                        , "[""Crime"",""Drama""]"                                                         , active, false   , false   , false  , true       , false       ,           0,             0, 2026-04-12 04:45:15.868683+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  303405, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) & English] / ESubs              , []
72473799-16d5-45e4-a391-3a1c6d8fbcae, The Boroughs                            , the-boroughs-2026                           , "In a seemingly perfect retirement community, a crew of unlikely heroes must stop an otherworldly threat from stealing the one thing they don't have: time."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , https://image.tmdb.org/t/p/w500/oKxBWbXmnWFO2Wh1QRTtshdfIRa.jpg                                              , https://image.tmdb.org/t/p/original/iftYIh1OjJb99EOTHIrDcx59zWb.jpg, https://www.youtube.com/watch?v=PsvUvqXoTpE     ,         2026,      0,       5.571, "Jeffrey Addiss, Will Matthews"                                                         , "[""Alfred Molina"",""Geena Davis"",""Alfre Woodard"",""Denis O'Hare"",""Clarke Peters"",""Bill Pullman"",""Carlos Miranda"",""Jena Malone"",""Seth Numrich"",""Alice Kremelberg""]"                               , "[""Sci-Fi & Fantasy"",""Mystery""]"                                            , active, false   , false   , false  , true       , false       ,           0,             0, 2026-05-22 06:49:40.220148+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  224941, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) & English] / ESubs              , []
72a60fac-5606-419e-b8a2-f44f50a18408, Dupahiya                                , dupahiya-2025                               , "Dhadakpur, the Belgium of Bihar, is on the cusp of celebrating 25 years of being crime free. But chaos strikes when a never-seen-before motorbike, that was purchased as a wedding gift gets stolen 7 days before the ceremony! The journey taken by the bride's family and ex-lover to find the Dupahiya forms the heart of this comedy, which explores the hopes and aspirations of simple people."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , https://image.tmdb.org/t/p/w500/7kbmuNn37gENS4nq1CDSKGQbHia.jpg                                              , https://image.tmdb.org/t/p/original/rmZh9TkQIZ9XfTjniUyLGIIACLG.jpg, https://youtu.be/YZ1S3Jvegz4?si=6g8Ctp5pDnvj03Nw,         2025,      0,       4    , "Salona Bains Joshi, Chirag Garg, Shubh Shivdasani, Avinash Dwivedi"                    , "[""Gajraj Rao"",""Bhuvan Arora"",""Sparsh Shrivastava"",""Shivani Raghuvanshi"",""Renuka Shahane"",""Yashpal Sharma"",""Anjuman Saxena"",""Aaloak Kapoor"",""Mac Lara"",""Bhaskar Jha""]"                         , "[""Comedy"",""Drama""]"                                                        , active, false   , true    , false  , true       , false       ,           0,             0, 2025-11-14 15:56:30.826485+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  249755, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
7408a1ec-8192-46fa-98b0-3756186922b4, "XO, Kitty"                             , xo-kitty-2023                               , "Teen matchmaker Kitty Song Covey thinks she knows everything there is to know about love. But when she moves halfway across the world to reunite with her long-distance boyfriend, she'll soon realize that relationships are a lot more complicated when it's your own heart on the line."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , https://image.tmdb.org/t/p/w500/hxvTdKAwv27PUfpXOQp6AwWr6V.jpg                                               , https://image.tmdb.org/t/p/original/h0CQ36rm9cSLznve5ocCDtYlnwN.jpg, https://www.youtube.com/watch?v=mw-HaoCQe9U     ,         2023,      0,       6.6  , Jenny Han                                                                               , "[""Anna Cathcart"",""Choi Min-yeong"",""Gia Kim"",""Sang Heon Lee"",""Anthony Keyvan"",""Regan Aliyah"",""Peter Thurnwald"",""Philippe Lee"",""Sule Thelwell"",""Shin Hojo""]"                                    , "[""Comedy"",""Drama""]"                                                        , active, false   , true    , false  , false      , false       ,           0,             0, 2026-04-11 20:53:27.164267+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  195670, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) & English] / ESubs              , []
741e695b-2fb2-49a5-b65e-e1ca35e4f22e, Little Disasters                        , little-disasters-2025                       , "When Jess takes her baby to hospital with an unexplained head injury, her close friend, A&E doctor Liz, makes the excruciating decision to call social services, igniting an explosive chain of events."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , https://image.tmdb.org/t/p/w500/aQJZBIEWw91O9MbpUOBRcd5JvJl.jpg                                              , https://image.tmdb.org/t/p/original/lQdNh2ZW056AvufrAPFnVBV1fEe.jpg, https://www.youtube.com/watch?v=zJ0swZr6-tg     ,         2025,      0,       7.159, Ruth Fowler                                                                             , "[""Diane Kruger"",""Jo Joyner"",""Shelley Conn"",""Emily Taaffe"",""Jax James"",""Patrick Baladi"",""Stephen Campbell Moore"",""JJ Feild"",""Robert Gilbert"",""Ben Bailey Smith""]"                              , "[""Drama""]"                                                                   , active, false   , false   , false  , false      , false       ,           0,             0, 2026-06-19 06:51:03.241717+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  256585, en      , false        , "[""en""]"    , Language: Dual Audio [Hindi (DD2.0) & English] / ESubs              , "[""amazon-prime""]"
755b4907-ca6b-41e7-aac7-4fba694032df, Mousetrap                               , mousetrap-2026                              , "A reclusive writer wakes to find his identity stolen — and must ally with a ruthless loan shark to reclaim his life from a man known as ""The Rat."""                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , https://image.tmdb.org/t/p/w500/2mwgHfOyrFrmvozjFoEXHRdfGhv.jpg                                              , https://image.tmdb.org/t/p/original/bYtQiIibQzvMeXvLMKVcZ5DlT31.jpg, https://www.youtube.com/watch?v=UCTSqqHeMHw     ,         2026,      0,       8    , "Kim Hong-sun, Lee Jae-gon"                                                             , "[""Ryu Jun-yeol"",""Sul Kyung-gu"",""Lee Kyoo-hyung"",""Kim Seung-oh"",""Hyun Bong-sik"",""Moo Jin-sung""]"                                                                                                       , "[""Crime"",""Drama"",""Mystery""]"                                             , active, false   , false   , false  , true       , false       ,           0,             0, 2026-08-29 05:31:30.548179+00, 2026-08-29 05:31:30.548179+00, false    ,        999,  290193, ko      , false        , "[""en""]"    , Language: Dual Audio [Hindi + Korean] / ESubs                       , []
7626edbf-820e-43da-b390-ba1fcd2e9327, The Mentalist                           , the-mentalist-2008                          , "Patrick Jane, a former celebrity psychic medium, uses his razor sharp skills of observation and expertise at ""reading"" people to solve serious crimes with the California Bureau of Investigation."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , https://image.tmdb.org/t/p/w500/acYXu4KaDj1NIkMgObnhe4C4a0T.jpg                                              , https://image.tmdb.org/t/p/original/q3pCsNvJ7CmdJUz2sJEEUY3pOPC.jpg,                                                 ,         2008,      0,       8.393, Bruno Heller                                                                            , "[""Simon Baker"",""Robin Tunney"",""Tim Kang"",""Rockmond Dunbar"",""Joe Adler"",""Josie Loren""]"                                                                                                                , "[""Crime"",""Drama"",""Mystery""]"                                             , active, false   , false   , false  , false      , false       ,           0,             0, 2026-08-28 16:34:33.802453+00, 2026-08-28 16:34:33.802453+00, false    ,        999,    5920, en      , false        , "[""en""]"    , Language: English DD5.1 / ESubs                                     , "[""amazon-prime"",""netflix""]"
768e4cc0-a944-42fd-bff0-cb58bde1da23, If Wishes Could Kill                    , if-wishes-could-kill-2026                   , "A mysterious app promises wishes — then starts a countdown to death. As a group of teens becomes entangled, they must break the deadly chain to survive."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , https://image.tmdb.org/t/p/w500/2CfTNVaR8kZQkWtWWE3Cntaiq33.jpg                                              , https://image.tmdb.org/t/p/original/zV9WYOfFr4MAnzXXD8PR5J6JnN3.jpg, https://www.youtube.com/watch?v=OJsERPNI3D0     ,         2026,      0,       4    , "Park Joong-seop, Park Yoon-seo"                                                        , "[""Jeon So-young"",""Baek Sun-ho"",""Kang Mi-na"",""Hyun Woo-seok"",""Lee Hyo-je"",""Roh Jae-won"",""Jeon So-nee"",""Yoon Sa-bong""]"                                                                             , "[""Mystery"",""Drama""]"                                                       , active, false   , true    , false  , true       , false       ,           0,             0, 2026-04-28 14:11:17.090408+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  285838, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) + English] / ESubs              , []
76e2d952-0194-4796-9be5-b8036bdbd2ec, Love Phobia                             , love-phobia-2026                            , "A VR dating CEO who hates love meets a romance-clueless writer. As they clash between AI-driven passion and analog emotions, a sweet yet messy story of healing and unexpected connection unfolds."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , https://image.tmdb.org/t/p/w500/3hsCoGDAceyh1FnFHHLkozPNlSS.jpg                                              , https://image.tmdb.org/t/p/original/zs4kMFDdMDH0Bv0ERGLLUxR0g03.jpg, https://youtu.be/v1WsbB2mFcE?si=UdQ5S4BITOfff3EL,         2026,      0,       6.5  , 이세령                                                                                  , "[""Yeon Woo"",""Kim Hyun-jin"",""Jo Yoon-seo"",""Choi Byung-chan"",""Im Ji-eun"",""Han Gyu-min"",""Lee Ji-hae"",""Kim Ki-nam"",""Kim So Ha"",""Hwang Ha-jung""]"                                                  , "[""Comedy"",""Sci-Fi & Fantasy""]"                                             , active, false   , true    , false  , true       , false       ,           0,             0, 2026-03-14 23:42:51.974466+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  289690, ko      , true         , "[""en""]"    , Language: Korean / ESubs                                            , []
78ab7224-0ce0-40bd-b25d-d5714b6f8b34, The Town                                , the-town-2025                               , A group of cash-strapped friends find their morals and relationships tested when they stumble upon a stolen fortune in their hometown.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , https://image.tmdb.org/t/p/w500/k4EhIaAapcEc79mXvzjxmplGb0e.jpg                                              , https://image.tmdb.org/t/p/original/gYSE4tc6Cl9eZ3p8md2y9j2NI2w.jpg, https://www.youtube.com/watch?v=C4NGShEM6qM     ,         2025,      0,       3    , "Deniz Karaoğlu, Doğu Yaşar Akal"                                                       , "[""Okan Yalabık"",""Özgürcan Çevik"",""Ozan Dolunay"",""Büşra Develi"",""Kerem Can"",""Açelya Devrim Yılhan"",""Sarp Aydınoğlu""]"                                                                                , "[""Drama"",""Crime""]"                                                         , active, false   , false   , false  , true       , false       ,           0,             0, 2025-12-30 02:17:36.067295+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  278100, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) & English] / ESubs              , []
7a36ca12-7ab9-468b-a0b5-ab9dc4db6bde, S Line                                  , s-line-2025                                 , A young woman with the ability to see mysterious red connections between lovers discovers her secret gift is no longer unique when special glasses granting similar powers appear on the black market.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , https://image.tmdb.org/t/p/w500/7TGolwcia6AI6uvInBOoedAi9Il.jpg                                              , https://image.tmdb.org/t/p/original/worzO1lyLDDbKniQbFJKqPOEu2n.jpg, https://www.youtube.com/watch?v=JZ_dqRumaa8     ,         2025,      0,       3.8  , "Ahn Joo-Young, Kkomabi"                                                                , "[""Lee Soo-hyuk"",""ARIN"",""Lee Da-hee"",""Lee Eun-saem"",""Kim Dong-young"",""Lee Gwang-hee"",""Lee Han-joo"",""Woo Ji-hyun"",""Nam Kyu-hee"",""Oh Woo-ri""]"                                                   , "[""Sci-Fi & Fantasy"",""Drama"",""Mystery""]"                                  , active, false   , true    , false  , false      , false       ,           0,             0, 2026-04-30 13:53:34.88019+00 , 2026-08-01 12:17:01.170013+00, false    ,        999,  232402, ko      , true         , "[""en""]"    , Language: [Hindi (DD2.0) + Korean (DD2.0)] / ESubs                  , []
7c0c52f6-abd7-4758-8888-07166a291a05, Mayor of Kingstown                      , mayor-of-kingstown-2021                     , "In a small Michigan town where the business of incarceration is the only thriving industry, the McClusky family are the power brokers between the police, criminals, inmates, prison guards and politicians in a city completely dependent on prisons and the prisoners they contain."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , https://image.tmdb.org/t/p/w500/6rWIip9MZELAA0SKii5WqsBDCYW.jpg                                              , https://image.tmdb.org/t/p/original/39bifj2FNytJ2m1cqOBcWMTKgmV.jpg, https://www.youtube.com/watch?v=VkQzvwxOp0s     ,         2021,      0,       3.9  , "Hugh Dillon, Taylor Sheridan"                                                          , "[""Jeremy Renner"",""Hugh Dillon"",""Tobi Bamtefa"",""Taylor Handley"",""Derek Webster"",""Hamish Allan-Headley"",""Edie Falco"",""Lennie James"",""Laura Benanti"",""Necar Zadegan""]"                           , "[""Drama"",""Crime""]"                                                         , active, false   , true    , false  , false      , false       ,           0,             0, 2025-12-30 02:41:47.291204+00, 2026-08-01 12:17:01.170013+00, false    ,        999,   97951, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD2.0) & English] / ESubs              , []
7cc014ee-2a24-4969-b567-41061b455189, House of the Dragon                     , house-of-the-dragon-2022                    , "The Targaryen dynasty is at the absolute apex of its power, with more than 15 dragons under their yoke. Most empires crumble from such heights. In the case of the Targaryens, their slow fall begins when King Viserys breaks with a century of tradition by naming his daughter Rhaenyra heir to the Iron Throne. But when Viserys later fathers a son, the court is shocked when Rhaenyra retains her status as his heir, and seeds of division sow friction across the realm."                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , https://image.tmdb.org/t/p/w500/7V0Ebks0GgpKvQ7QbLAIdX5dos4.jpg                                              , https://image.tmdb.org/t/p/original/577eXC8wFQT0eUrJcgznSiFPRmk.jpg, https://www.youtube.com/watch?v=DotnJ7tTA34     ,         2022,      0,       4.2  , "George R.R. Martin, Ryan J. Condal"                                                    , "[""Matt Smith"",""Emma D'Arcy"",""Olivia Cooke"",""James Norton"",""Steve Toussaint"",""Fabien Frankel"",""Matthew Needham"",""Sonoya Mizuno"",""Tom Glynn-Carney"",""Ewan Mitchell""]"                           , "[""Sci-Fi & Fantasy"",""Drama"",""Action & Adventure""]"                       , active, false   , true    , false  , false      , false       ,           1,             0, 2026-06-23 16:11:35.168235+00, 2026-08-08 08:57:14.008771+00, false    ,        999,   94997, en      , false        , "[""en""]"    , Language: English DD5.1 / ESubs                                     , []
7cd4d9d5-8bda-4de5-bbeb-fe784f8601bb, Muthu Engira Kaattaan                   , muthu-engira-kaattaan-2026                  , "A story of an man who becomes a legend, a Monster, and a Miracle, depending on the Storyteller."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , https://image.tmdb.org/t/p/w500/koXT0LCCwjfLosNyyFLdDJt67L9.jpg                                              , https://image.tmdb.org/t/p/original/iCZBpc0mW23XbkEI75KP5G5dgvK.jpg, https://youtu.be/6QhTM9QuP_Y?si=JPn58zI20jykCZBE,         2026,      0,            , M. Manikandan                                                                           , "[""Vijay Sethupathi"",""Milind Soman"",""Sudev Nair"",""Vadivel Murugan"",""Risha"",""VJ Parvathy"",""Kalaivani Bhaskar"",""Muthukumar"",""Abi Nakshathra"",""Gemini Mani""]"                                     , "[""Drama"",""Crime"",""Action & Adventure""]"                                  , active, false   , false   , false  , true       , false       ,           0,             0, 2026-03-29 12:48:08.665809+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  301734, ta      , true         , "[""en""]"    , Language: Hindi (5.1) & Tamil (5.1) / ESubs                         , []
7d115252-cb74-409a-9da5-24ba96ec7279, Ransom Canyon                           , ransom-canyon-2025                          , "Passions run deep in a small Texas town, as three ranching dynasties fight for their land, their legacies and the people they love."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , https://image.tmdb.org/t/p/w500/1efzyMfIe3WauOCWk7Gn56gj7sL.jpg                                              , https://image.tmdb.org/t/p/original/29P64FqDp0UVa9oJsIl49PHn5tH.jpg, https://www.youtube.com/watch?v=xbRmjVSrSpY     ,         2025,      0,       7.215, April Blair                                                                             , "[""Josh Duhamel"",""Minka Kelly"",""Lizzy Greene"",""Garrett Wareing"",""Marianly Tejada"",""Jack Schumacher"",""Casey W. Johnson"",""Justin Johnson Cortez"",""Philip Winchester"",""Brett Cullen""]"            , "[""Drama"",""Western""]"                                                       , active, false   , false   , false  , false      , false       ,           0,             0, 2026-07-31 06:02:19.099016+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  240993, en      , false        , "[""en""]"    , Language: English DD5.1 / ESubs                                     , "[""netflix""]"
7d62b434-0e69-407d-9ea4-ff0c62aae7c3, CO-ED                                   , co-ed-2025                                  , "Twins Shikha and Nikhil couldn't be more different. But when their all-boys and all-girls schools suddenly go co-ed, the chaos of teenagehood hits them head-on. Now, both must confront new feelings, friendships, and the messy business of growing up together."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , https://image.tmdb.org/t/p/w500/yszfk2In6I82bQIhrNijsoZkoiz.jpg                                              , https://image.tmdb.org/t/p/original/33oeHzYG3MEs8fAfQLkI9m4kAUi.jpg, https://www.youtube.com/watch?v=lA-hGAAW_6U     ,         2025,      0,       7.7  , Saqib Pandor                                                                            , "[""Rajeshwari Sachdev"",""Varun Badola"",""Adrija Sinha"",""Vedant Sinha"",""Het Thakkar"",""Stuti Sahijwani"",""Yudhvir Ahlawat"",""Gargi Singh"",""Aarush Varma"",""Jiya Bhatt""]"                              , "[""Drama"",""Comedy""]"                                                        , active, false   , false   , false  , false      , false       ,           0,             0, 2026-02-02 04:21:43.640666+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  306089, hi      , false        , "[""en""]"    , Language: Hindi (DD5.1) / ESubs                                     , []
7d8f7e22-3e9b-4386-a88c-0203f81be1ed, Notes from the Last Row                 , notes-from-the-last-row-2026                , "A literature professor discovers a student's talent and offers him writing lessons — but as he sinks into the story, their sessions spiral into chaos."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/paRFCxAJRZOypfgnzYLo6KH5jjO.jpg                                              , https://image.tmdb.org/t/p/original/oBJ6dZ6A1tY1O94RmWnJkkQVbLz.jpg, https://www.youtube.com/watch?v=yEMHh3mRjv4     ,         2026,      0,       9.2  , "Kim Kyu-tae, Jang Myung-woo"                                                           , "[""Choi Min-sik"",""Choi Hyun-wook"",""Huh Joon-ho"",""Yunjin Kim"",""Jin Kyung"",""Lee Jin-woo"",""Han Ji-eun""]"                                                                                                , "[""Mystery"",""Drama""]"                                                       , active, false   , false   , false  , true       , false       ,           0,             0, 2026-06-27 11:44:59.471973+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  286360, ko      , false        , "[""en""]"    , Language: Dual Audio [Hindi + Korean] / ESubs                       , "[""netflix""]"
7deb25f7-c0ec-4f6b-98a1-1448202416f7, Wonder Man                              , wonder-man-2026                             , "Simon and Trevor, two actors at opposite ends of their careers, chase life-changing roles."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , https://image.tmdb.org/t/p/w500/6yy9nQlFt2l6UVWzrfhszFCaZ5C.jpg                                              , https://image.tmdb.org/t/p/original/AhXZ7rf0yhEYrzCcWe0ZsYqW0bg.jpg, https://www.youtube.com/watch?v=wHuWmjXsReU     ,         2026,      0,       7.6  , "Andrew Guest, Destin Daniel Cretton"                                                   , "[""Yahya Abdul-Mateen II"",""Arian Moayed"",""X Mayo"",""Zlatko Burić"",""Ben Kingsley""]"                                                                                                                        , "[""Comedy"",""Sci-Fi & Fantasy""]"                                             , active, false   , false   , false  , true       , false       ,           0,             0, 2026-01-28 10:40:46.097206+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  198178, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) + English] / ESubs              , []
8002dc82-168b-4725-a641-edfee096876b, A Good Girl's Guide to Murder           , a-good-girls-guide-to-murder-2024           , "Five years after the death of schoolgirl Andie Bell, Pippa Fitz-Amobi sets out to uncover what really happened to her. Sal Singh, Andie's boyfriend, admitted to the murder before taking his own life, but Pip doesn't believe he's responsible and teams up with Sal's brother Ravi to uncover the truth. If Sal Singh isn't a murderer and the real killer is still out there, how far will they go to keep Pip from finding out the truth?"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , https://image.tmdb.org/t/p/w500/mzkstyDSsTRswCMRvoBD5ULPnIt.jpg                                              , https://image.tmdb.org/t/p/original/8H3KFYBklgxPiGsc8yWNWqGPZ9G.jpg, https://www.youtube.com/watch?v=wA39lIDm75Y     ,         2024,      0,       7.4  , Poppy Cogan                                                                             , "[""Emma Myers"",""Zain Iqbal"",""Asha Banks"",""Yasmin Al-Khudhairi""]"                                                                                                                                           , "[""Crime"",""Mystery"",""Drama""]"                                             , active, false   , false   , false  , false      , false       ,           0,             0, 2026-05-29 15:24:20.718155+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  218342, hi      , true         , "[""en""]"    , Language: Hindi (ORG 2.0) + English / ESubs                         , []
8117df31-7890-4bdf-8997-f3d15833a6a5, Waiting Hai                             , waiting-hai-2026                            , "Sugam joins the RPF and investigates a Tatkal scam. Hamza and Mama turn booking software into a business, facing rivalry and betrayal. Sugam arrests the agents and tracks Hamza, ending the scam before his escape to Dubai."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , https://image.tmdb.org/t/p/w500/6jBdFWwgKgkcrAGaDfTC9bpudaN.jpg                                              , https://image.tmdb.org/t/p/original/5PdjXTgbj1emFvFM0qY7Ffx2a05.jpg, https://www.youtube.com/watch?v=0o1BC2Cavxc     ,         2026,      0,            , Sameer Vidwans                                                                          , "[""Divyendu Sharma"",""Bhuvan Arora"",""Kumud Mishra"",""Vijay Maurya"",""Harshita Shekhar Gaur"",""Sunita Rajwar"",""Dayashankar Pandey"",""Yashpal Sharma""]"                                                   , "[""Comedy"",""Drama"",""Crime""]"                                              , active, false   , false   , false  , true       , false       ,           0,             0, 2026-09-16 14:45:35.648129+00, 2026-09-17 00:08:58.340045+00, false    ,        999,  335332, hi      , false        , []            ,                                                                     , []
81684038-b418-400d-bc24-79cac51ad661, Maamla Legal Hai                        , maamla-legal-hai-2024                       , "Chaos collides with the letter of the law at District Court Patparganj, where quirky employees work to uphold justice — but not without a few objections."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/tDP5vC5wxSpHKx88RdyRpdaSo2u.jpg                                              , https://image.tmdb.org/t/p/original/2vWxGsPxoDYnnNqsq8jlv1wiFJj.jpg, https://www.youtube.com/watch?v=Az63PtQVErY     ,         2024,      0,       8    , Sameer Saxena                                                                           , "[""Ravi Kishan"",""Naila Grrewal"",""Nidhi Bisht"",""Anant Joshi"",""Kusha Kapila""]"                                                                                                                             , "[""Comedy"",""Drama""]"                                                        , active, false   , true    , false  , false      , false       ,           0,             0, 2026-04-12 04:50:22.91655+00 , 2026-08-01 12:17:01.170013+00, false    ,        999,  246483, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
829a1b68-157e-4fc8-b846-fc7da04dc08b, Honeymoon Se Hatya                      , honeymoon-se-hatya-2026                     , "A five-part true-crime docudrama uncovers real cases where wives kill their husbands. The series dives deep into how love, control, betrayal and hidden marital fractures can lead to fatal breakdowns"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/wxi68hCKtlxg7zJSF9WWc2nUkYh.jpg                                              , https://image.tmdb.org/t/p/original/njiQG9DBROoEyRUMpxOYeHR2x8D.jpg, https://www.youtube.com/watch?v=ttSm84HK8-A     ,         2026,      0,            , Mrunalini Havaldar                                                                      , "[""Anurekha Bhagat""]"                                                                                                                                                                                            , "[""Mystery"",""Crime"",""Documentary""]"                                       , active, false   , false   , false  , true       , false       ,           0,             0, 2026-01-11 03:34:35.336641+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  310392, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
